conversation_id,title,total_messages,user_messages,assistant_messages,user_assistant_ratio,duration_minutes,active_days,messages_per_hour,avg_user_message_length,median_user_message_length,max_user_message_length,avg_user_words,total_user_words,first_hour,first_day,first_month,first_year,peak_user_hour,technical_term_count,primary_intent,primary_intent_score,depth_score,builder_score,learning_score,troubleshooting_score,technical_score,interaction_intensity,persistence_score,iteration_score,conversation_type
6a28f6bb-0848-8321-aec9-0f0bb79812b9,Teaching After Alphabets,12,6,6,1.0,71.68121876666667,1,10.044472072157562,32.333333333333336,27.5,65,6.0,36,5,Wednesday,June,2026,5,1,learn,2,57.952973720608576,26.45228215767635,61.86721991701245,31.74273858921162,52.9045643153527,17.012448132780083,61.57676348547717,56.95020746887967,Learner
6a2a3ace-ce94-8323-8b16-63ae175043d5,Vowel Fill-in Questions,2,1,1,1.0,0.06394815,1,1876.5202746287416,45.0,45.0,45,8.0,8,4,Thursday,June,2026,4,0,other,0,22.544951590594746,10.477178423236515,21.28630705394191,12.572614107883817,20.95435684647303,86.72199170124482,25.975103734439834,9.751037344398341,Explorer
6a2fd8d1-1404-83ee-b614-3b80049be30b,Homework Reminder Template,4,2,2,1.0,0.4595772,1,522.2191179196878,111.5,111.5,163,18.5,37,10,Monday,June,2026,10,1,build,2,29.183955739972337,76.45228215767635,39.33609958506224,31.74273858921162,52.9045643153527,82.98755186721992,29.460580912863072,24.5850622406639,Builder
6a33c59f-c138-83e8-8531-ac6a30671731,School Uniform Notice,5,2,3,0.6666666666666666,0.2711622666666667,1,1106.3486217600578,93.0,93.0,178,17.0,34,10,Thursday,June,2026,10,0,other,0,30.1521438450899,10.477178423236515,37.634854771784234,12.572614107883817,20.95435684647303,85.06224066390041,27.717842323651453,27.489626556016596,Explorer
6a361347-99ac-83ee-a917-6c999b10ba90,LinkedIn Profile Review,34,17,17,1.0,23593.2173155,3,0.0864655283219802,39.52941176470589,43.0,110,5.0,85,4,Saturday,June,2026,15,0,create_content,2,93.49930843706777,10.477178423236515,30.373443983402492,12.572614107883817,20.95435684647303,2.4896265560165975,98.67219917012449,83.92116182572614,Creator
6a363311-66f4-83ee-bcf4-9cf0d8a40101,NATS 2.0 Registration Guide,22,11,11,1.0,29.5908201,1,44.60842908507291,17.363636363636363,10.0,56,2.8181818181818183,31,6,Saturday,June,2026,6,4,other,0,59.95850622406638,36.82572614107884,12.572614107883819,44.190871369294605,73.65145228215768,36.51452282157676,55.60165975103734,73.34024896265561,Explorer
6a4270d7-7188-83ee-a4fc-e50c55ecb2f6,Buyer Persona Example,6,3,3,1.0,2.8313174833333337,1,127.14928725554614,24.0,22.0,39,4.666666666666667,14,13,Monday,June,2026,13,0,other,0,37.344398340248965,10.477178423236515,12.19917012448133,12.572614107883817,20.95435684647303,61.82572614107884,37.9253112033195,34.75103734439834,Explorer
6a4290ed-970c-83e8-b959-6c53f0db45f1,No Response Follow-up Guide,2,1,1,1.0,0.0185099333333333,1,6483.005521359703,30.0,30.0,30,7.0,7,15,Monday,June,2026,15,0,other,0,20.470262793914245,10.477178423236515,12.946058091286307,12.572614107883817,20.95435684647303,93.3609958506224,22.240663900414937,9.751037344398341,Explorer
6a4915bd-8c50-83ee-8808-a7081c053e75,Resume Editing Request,6,3,3,1.0,9.322148516666664,1,38.61770699709103,78.0,113.0,121,14.0,42,14,Saturday,July,2026,14,0,build,1,42.46196403872752,60.477178423236516,37.468879668049794,12.572614107883817,20.95435684647303,31.950207468879665,47.13692946058091,34.75103734439834,Builder
6a491bcd-c7e8-83e8-b2ce-f0e62d891f65,Alignment Verification Tips,2,1,1,1.0,751.2252873,2,0.1597390317241521,37.0,37.0,37,6.0,6,14,Saturday,July,2026,3,0,other,0,64.17704011065007,10.477178423236515,17.219917012448136,12.572614107883817,20.95435684647303,3.7344398340248963,91.20331950207469,9.751037344398341,Explorer
6a4fc6d0-f8e0-83ee-9eb5-cbc934f5bf68,Reg future plans,13,6,7,0.8571428571428571,7.142798766666667,1,109.2008924624938,21.83333333333333,18.0,48,4.333333333333333,26,16,Thursday,July,2026,16,0,other,0,50.27662517289073,10.477178423236515,13.443983402489627,12.572614107883817,20.95435684647303,59.33609958506224,46.39004149377594,58.09128630705394,Explorer
6a54709e-654c-83e8-9353-4b4b0b7b341c,Kamarajar Speech Ideas,17,8,9,0.8888888888888888,29.228377233333333,1,34.89759256414506,40.75,15.0,162,7.625,61,4,Monday,July,2026,5,2,build,1,58.02213001383126,83.29875518672199,29.211618257261414,39.95850622406639,66.59751037344398,29.045643153526974,55.35269709543568,66.59751037344398,Builder
6a5788f9-aaa0-83ee-b1b4-d8706e87148e,Introduce Yourself Response,8,4,4,1.0,14.268902333333331,1,33.63958830096415,34.75,20.5,84,6.75,27,13,Wednesday,July,2026,13,1,build,3,48.06362378976487,76.45228215767635,22.24066390041494,31.74273858921162,52.9045643153527,28.63070539419087,51.36929460580913,43.983402489626556,Builder
6a58d6fa-3e58-83e8-9f88-07fd19d210d2,IINVSYS Interview Preparation,16,8,8,1.0,169.1022304,1,5.677039254474552,27.5,30.0,56,4.875,39,13,Thursday,July,2026,15,1,learn,1,63.55463347164592,26.45228215767635,59.25311203319502,31.74273858921162,52.9045643153527,11.618257261410788,66.80497925311204,65.35269709543569,Learner
6a58d7e6-aed8-83ee-bd59-46d8915e59cf,Interview Project Explanation,16,8,8,1.0,121.7632357,1,7.884153163975094,32.5,35.5,57,6.375,51,13,Thursday,July,2026,14,3,build,1,62.863070539419084,85.26970954356847,24.315352697095435,42.32365145228216,70.53941908713693,14.522821576763487,65.56016597510373,65.35269709543569,Builder
6a58f719-2128-83ee-8060-e056fdc3edba,Python Interview Guide,12,6,6,1.0,31.44822693333333,1,22.89477246289014,23.83333333333333,24.0,45,5.166666666666667,31,15,Thursday,July,2026,15,6,other,0,55.04840940525588,39.73029045643153,15.560165975103736,47.676348547717836,79.46058091286307,23.651452282157674,56.34854771784232,56.95020746887967,Explorer
6a599c02-a8e0-83ee-868f-021d5e41ad01,Interview Project Explanation,2,1,1,1.0,0.0219819499999999,1,5459.024335875572,250.0,250.0,250,36.0,36,3,Friday,July,2026,3,7,research,2,21.300138312586444,41.286307053941904,43.609958506224075,49.543568464730285,82.57261410788381,90.87136929460581,23.734439834024897,9.751037344398341,Researcher
6a5a24e4-07ec-83ee-bf41-34c63c88765f,Data Analysis Process,6,3,3,1.0,4.2538498,1,84.6292222165437,24.666666666666668,19.0,42,4.333333333333333,13,12,Friday,July,2026,12,2,research,2,39.004149377593365,33.29875518672199,12.365145228215768,39.95850622406639,66.59751037344398,53.941908713692946,40.91286307053942,34.75103734439834,Researcher
6a5a2660-a458-83ee-adaf-3d3e16f8a86f,Market Analysis Overview,6,2,4,0.5,6.900748433333334,1,52.16825442600663,70.0,70.0,125,13.5,27,12,Friday,July,2026,12,0,research,1,41.90871369294606,10.477178423236515,33.52697095435685,12.572614107883817,20.95435684647303,41.49377593360996,46.141078838174266,29.771784232365142,Researcher
6a5a2828-fe14-83e8-a7d5-291b379f129a,Instagram Comment-to-DM Automation,2,1,1,1.0,0.0540177666666666,1,2221.491324150757,125.0,125.0,125,25.0,25,13,Friday,July,2026,13,0,other,0,22.40663900414938,10.477178423236515,37.510373443983404,12.572614107883817,20.95435684647303,87.13692946058092,25.726141078838175,9.751037344398341,Explorer
6a5a2849-a8e8-83e8-89fd-eceaca26fa9b,Digital Marketing Analytics Process,2,1,1,1.0,0.0489797666666666,1,2449.991254892326,147.0,147.0,147,26.0,26,13,Friday,July,2026,13,1,research,1,22.13001383125864,26.45228215767635,38.42323651452283,31.74273858921162,52.9045643153527,87.96680497925311,25.228215767634858,9.751037344398341,Researcher
6a5b1c3b-a700-83ee-850b-7334bf3e2813,Tech for Data Analysis,2,1,1,1.0,0.30678105,1,391.1584499759682,43.0,43.0,43,8.0,8,6,Saturday,July,2026,6,0,learn,1,23.92807745504841,10.477178423236515,60.539419087136935,12.572614107883817,20.95435684647303,79.66804979253112,28.46473029045643,9.751037344398341,Learner
6a5b24ed-90b8-83ee-b521-52742f25d31d,Create Claude Desktop Shortcut,2,1,1,1.0,0.2919199,1,411.0716672621496,77.0,77.0,77,15.0,15,7,Saturday,July,2026,7,0,other,0,23.651452282157674,10.477178423236515,31.70124481327801,12.572614107883817,20.95435684647303,80.49792531120332,27.966804979253112,9.751037344398341,Explorer
6a5b2b3a-0430-83ee-90cf-c5d45a8d5d2a,AB Testing Analysis,12,6,6,1.0,119.34770286666668,1,6.032793113784288,445.0,4.0,2528,46.5,279,7,Saturday,July,2026,7,1,troubleshoot,2,59.88934993084371,26.45228215767635,53.02904564315353,71.74273858921163,52.9045643153527,13.692946058091287,65.06224066390041,56.95020746887967,Problem Solver
6a5b7c13-0934-83ee-b9dd-caa13b9a8b5f,Congratulations Message Draft,6,3,3,1.0,1.8355893666666667,1,196.1222953986386,74.0,90.0,119,13.0,39,13,Saturday,July,2026,13,0,other,0,35.68464730290456,10.477178423236515,36.34854771784232,12.572614107883817,20.95435684647303,71.78423236514523,34.93775933609959,34.75103734439834,Explorer
6a5e1463-4158-83e8-b482-69ee464d39f7,Understanding banger meaning,2,1,1,1.0,0.1438692833333333,1,834.090482830653,23.0,23.0,23,4.0,4,12,Monday,July,2026,12,1,other,0,23.09820193637621,26.45228215767635,7.759336099585063,31.74273858921162,52.9045643153527,84.64730290456431,26.970954356846473,9.751037344398341,Explorer
6a5e1482-eb58-83ee-ad18-74026ba95e7c,Meaning of Mass,2,1,1,1.0,0.0165161999999999,1,7265.593780651724,4.0,4.0,4,1.0,1,12,Monday,July,2026,12,0,other,0,20.055325034578146,10.477178423236515,1.4522821576763485,12.572614107883817,20.95435684647303,94.6058091286307,21.49377593360996,9.751037344398341,Explorer
6a5efdde-ef60-83e8-a9ff-0e11d357e304,Math Fundamentals 5s 10s 100s,21,10,11,0.9090909090909092,3131.139437383333,3,0.4024094184234003,36.1,32.0,59,7.2,72,5,Tuesday,July,2026,9,1,learn,2,88.24343015214384,26.45228215767635,68.21576763485477,31.74273858921162,52.9045643153527,5.394190871369295,96.43153526970954,71.6804979253112,Learner
6a5f00e9-043c-83e8-83ef-0fdfb317c313,Kuyili Independence Day Speech,8,4,4,1.0,9.9304988,1,48.335940587395264,29.0,25.5,57,5.25,21,5,Tuesday,July,2026,5,0,build,1,46.12724757952973,60.477178423236516,15.975103734439834,12.572614107883817,20.95435684647303,38.17427385892116,47.88381742738589,43.983402489626556,Builder
6a5f7190-18f4-83e8-9882-4c396763b73a,Using Claude for Data Analysis,6,3,3,1.0,3.3897826666666666,1,106.20149885715388,52.66666666666666,36.0,86,9.0,27,13,Tuesday,July,2026,13,1,build,1,37.89764868603043,76.45228215767635,28.049792531120335,31.74273858921162,52.9045643153527,57.26141078838174,38.921161825726145,34.75103734439834,Builder
6a61da6b-fb28-83e8-a5d9-edfb0b877658,Teaching English Speaking,8,4,4,1.0,1188.16505465,2,0.4039842765291515,48.0,37.0,107,9.5,38,9,Thursday,July,2026,4,0,learn,3,76.417704011065,10.477178423236515,68.54771784232365,12.572614107883817,20.95435684647303,5.809128630705394,92.69709543568464,43.983402489626556,Learner
6a62f1fc-746c-83ee-a47b-8a0896a5693d,Job Referral Request Message,2,1,1,1.0,0.02504075,1,4792.188732366243,86.0,86.0,86,20.0,20,5,Friday,July,2026,5,0,other,0,21.43845089903181,10.477178423236515,33.56846473029046,12.572614107883817,20.95435684647303,90.45643153526972,23.983402489626556,9.751037344398341,Explorer
6a631e6a-4180-83ee-9563-fb3555ec34c5,Job Offer Acceptance Email,10,5,5,1.0,7.983722999999999,1,75.15290798540983,66.0,71.0,119,11.6,58,8,Friday,July,2026,8,1,other,0,48.06362378976487,26.45228215767635,37.67634854771785,31.74273858921162,52.9045643153527,48.13278008298755,46.88796680497925,51.55601659751038,Explorer
6a646530-8a60-83ee-b9fe-a10563a241b9,Moto G Camera Quality,14,7,7,1.0,4.556017183333334,1,184.37156099253957,30.428571428571427,28.0,69,5.857142857142857,41,7,Saturday,July,2026,7,1,create_content,2,48.271092669432925,26.45228215767635,21.49377593360996,31.74273858921162,52.9045643153527,69.70954356846472,41.41078838174274,61.51452282157676,Creator
6a64667d-0088-83ee-8d72-5afa806d48c1,Phone Slow Fix,8,4,4,1.0,2.4506949,1,195.86281425729493,27.25,28.0,45,6.75,27,7,Saturday,July,2026,7,0,other,0,40.31811894882434,10.477178423236515,16.431535269709546,12.572614107883817,20.95435684647303,71.36929460580913,37.42738589211618,43.983402489626556,Explorer
6a649860-4dd8-83e8-b3dc-466e47b3c734,Royal Blue Personality,22,11,11,1.0,2.7152423,1,486.144459372926,15.818181818181818,13.0,50,3.636363636363636,40,11,Saturday,July,2026,11,0,other,0,50.0,10.477178423236515,13.568464730290456,12.572614107883817,20.95435684647303,82.15767634854771,37.676348547717836,73.34024896265561,Explorer
6a65fa9e-4d60-83e8-aab2-9c25f094f23b,Noise ALT Buds (S) Review,4,2,2,1.0,2.11671255,1,113.38336894161658,30.0,30.0,30,5.5,11,12,Sunday,July,2026,12,0,other,0,32.6417704011065,10.477178423236515,14.190871369294607,12.572614107883817,20.95435684647303,60.58091286307054,35.684647302904565,24.5850622406639,Explorer
6a6891b1-55f8-83e8-be16-045ed848efc6,Online shopping price check,2,1,1,1.0,0.1071859,1,1119.5502393505114,33.0,33.0,33,6.0,6,11,Tuesday,July,2026,11,0,other,0,22.959889349930844,10.477178423236515,15.145228215767636,12.572614107883817,20.95435684647303,85.47717842323651,26.721991701244814,9.751037344398341,Explorer
6a68b617-4324-83ee-9e61-bd170a171961,Freight Shipping Update,4,1,3,0.3333333333333333,0.0955135666666666,1,2512.732048187221,0.0,0.0,0,0.0,0,14,Tuesday,July,2026,14,0,other,0,27.52420470262794,10.477178423236515,0.6224066390041494,12.572614107883817,20.95435684647303,88.38174273858921,26.473029045643155,16.80497925311203,Explorer
6a68b622-19e4-83ee-96ba-3ce896e0d1e8,Explain Request Clarification,4,2,2,1.0,0.3299943666666667,1,727.2851425443525,3.5,3.5,7,0.5,1,14,Tuesday,July,2026,14,1,learn,1,28.769017980636235,26.45228215767635,41.28630705394191,31.74273858921162,52.9045643153527,83.81742738589212,28.71369294605809,24.5850622406639,Learner
6a6c02d1-03d0-83ee-a320-3cc6202ca1f4,Grammar Correction Clarification,4,2,2,1.0,0.342835,1,700.0452112532267,65.0,65.0,106,13.0,26,2,Friday,July,2026,2,0,other,0,28.9073305670816,10.477178423236515,32.448132780082986,12.572614107883817,20.95435684647303,83.40248962655602,28.962655601659755,24.5850622406639,Explorer
6a6ec93e-6ba8-83ee-9634-7a8ba432aac3,Greedy Solution for Rocks,24,11,13,0.8461538461538461,40.24043545,1,35.784901030438526,14.545454545454543,13.0,37,3.090909090909091,34,4,Sunday,August,2026,5,9,troubleshoot,1,62.58644536652835,41.90871369294606,11.078838174273859,90.29045643153526,83.81742738589212,29.87551867219917,58.58921161825726,74.79253112033194,Problem Solver
6a70224f-8540-83e8-b64c-2194133eceff,Digicherry Overview,76,38,38,1.0,233.43844016666665,1,19.534057873006365,16.92105263157895,9.5,73,3.3157894736842106,126,5,Monday,August,2026,6,6,build,3,73.23651452282157,89.73029045643153,19.336099585062243,47.676348547717836,79.46058091286307,22.821576763485478,68.54771784232365,91.18257261410788,Builder
6a702319-f698-83e8-ada9-cdaa81522ecb,Marketing Metrics Overview,2,1,1,1.0,25604.523813866665,2,0.0046866718112918,16.0,16.0,16,2.0,2,10,Thursday,July,2026,5,0,other,0,67.49654218533887,10.477178423236515,4.398340248962656,12.572614107883817,20.95435684647303,0.8298755186721992,97.17842323651453,9.751037344398341,Explorer
6a7056e8-7e10-83ee-a664-3742f784348c,E-Commerce Analytics Project,10,5,5,1.0,248.5433519,1,2.414065777311182,79.2,0.0,396,12.0,60,8,Monday,August,2026,8,3,build,3,60.37344398340249,85.26970954356847,39.37759336099585,42.32365145228216,70.53941908713693,9.54356846473029,69.04564315352697,51.55601659751038,Builder
6a70597f-91f0-83e8-93ea-aa5c3f5e4247,Power Query Overview,78,39,39,1.0,249.45551416666663,1,18.760860090160964,143.69230769230768,39.0,1670,17.128205128205128,668,9,Monday,August,2026,10,14,build,9,73.85892116182572,93.04979253112033,49.5435684647303,51.6597510373444,86.09958506224066,22.40663900414938,69.29460580912863,91.80497925311204,Builder
6a70954d-40d8-83e8-82ea-f918f99a0a08,Data Dashboard Setup Guide,17,8,9,0.8888888888888888,61.78352786666667,1,16.509254735359786,63.125,57.0,129,11.125,89,13,Monday,August,2026,14,6,build,1,61.20331950207469,89.73029045643153,38.50622406639005,47.676348547717836,79.46058091286307,21.57676348547718,61.078838174273855,66.59751037344398,Builder
6a7095d1-bdd0-83e8-ab44-9304173d5ebb,AI Agent for Data Analytics,18,9,9,1.0,13.380837266666669,1,80.71243812899621,41.55555555555556,49.0,67,8.555555555555555,77,13,Monday,August,2026,13,7,build,3,55.87828492392808,91.2863070539419,30.78838174273859,49.543568464730285,82.57261410788381,52.282157676348554,50.37344398340249,69.29460580912863,Builder
6a7172c1-77d8-83ee-866a-2ca572a325a9,Govt. Institutions Data Research,84,39,45,0.8666666666666667,571.2554135666667,1,8.822673501739729,63.20512820512821,14.0,1360,9.17948717948718,358,5,Tuesday,August,2026,11,5,research,18,75.03457814661134,38.17427385892116,41.49377593360996,45.809128630705395,76.34854771784232,15.767634854771783,70.78838174273858,92.32365145228216,Researcher
6a718192-a0d4-83e8-b7e6-a8a68c49cc66,Client Dashboard Continuation,84,40,44,0.9090909090909092,99.34098918333332,1,50.73434482012962,29.3,15.0,213,6.075,243,6,Tuesday,August,2026,7,4,build,4,71.30013831258645,86.82572614107883,26.804979253112034,44.190871369294605,73.65145228215768,40.24896265560166,64.06639004149378,92.63485477178423,Builder
6a719902-8714-83ee-8278-f0d8d2196351,they,327,156,171,0.912280701754386,1535.8696105,2,12.774521916357688,441.8076923076923,7.5,65005,67.12820512820512,10472,7,Tuesday,August,2026,9,234,build,195,94.74412171507606,99.1701244813278,56.01659751037345,59.00414937759335,98.3402489626556,19.91701244813278,92.9460580912863,98.54771784232365,Deep Technical Build
6a71f919-5c9c-83ee-b6de-3c475f732c5a,Government Institutions Research,83,24,59,0.4067796610169492,849.5600833333334,2,5.861857327924913,274.9583333333333,32.5,3318,38.375,921,14,Tuesday,August,2026,14,24,research,19,91.83955739972338,45.22821576763486,53.692946058091295,54.273858921161825,90.45643153526972,12.863070539419086,91.70124481327801,90.24896265560166,Researcher
6a7303aa-d728-83e8-87d4-d89b62a7c71b,Government Schools Tamil Nadu,333,126,207,0.6086956521739131,182.07572163333333,1,109.73456439313752,230.42857142857144,17.0,4677,29.26984126984127,3688,9,Wednesday,August,2026,10,71,research,23,75.10373443983401,47.9253112033195,53.52697095435685,57.510373443983404,95.850622406639,59.75103734439834,67.05394190871368,98.34024896265561,Deep Technical Build
6a733074-d660-83ee-ad25-87714dcbe85f,Excel Infrastructure Summary,189,85,104,0.8173076923076923,2445.1049810166664,3,4.6378376748817,265.08235294117645,24.0,4514,25.12941176470588,2136,12,Wednesday,August,2026,12,140,troubleshoot,17,96.2655601659751,48.7551867219917,54.10788381742739,98.50622406639003,97.5103734439834,11.20331950207469,95.68464730290455,96.88796680497924,Deep Technical Build
6a741019-e060-83e8-a8fd-9e70dc02efff,Tamil Nadu Infrastructure Data,161,60,101,0.594059405940594,376.4778933833333,1,25.65887710746431,63.81666666666667,31.5,1054,10.65,639,4,Thursday,August,2026,5,12,build,12,75.93360995850622,92.73858921161826,42.98755186721992,51.286307053941904,85.47717842323651,24.896265560165975,70.29045643153526,95.64315352697096,Deep Technical Build
6a742b84-0ae0-83e8-bf02-a0334cb6c602,Reel Performance Response,14,7,7,1.0,145.4518393,1,5.775107444791178,56.0,51.0,88,11.0,77,6,Thursday,August,2026,6,1,build,1,62.10235131396957,76.45228215767635,35.601659751037346,31.74273858921162,52.9045643153527,12.033195020746888,66.30705394190872,61.51452282157676,Builder
6a756dbd-23a4-83e8-a035-33717bc5f771,KYS Scraper Update,320,139,181,0.7679558011049724,241.489526,1,79.5065538370389,653.6690647482014,24.0,7355,45.70503597122302,6353,5,Friday,August,2026,6,511,research,37,75.79529737206086,49.79253112033195,57.427385892116185,59.75103734439834,99.5850622406639,51.867219917012456,68.79668049792531,98.13278008298755,Deep Technical Build
6a75a66e-abe4-83e8-860c-c139b215c2a6,KYS Scraper Continuation,112,50,62,0.8064516129032258,189.88307135,1,35.39020067572759,934.98,42.0,9836,84.16,4208,9,Friday,August,2026,10,420,troubleshoot,27,73.99723374827109,49.5850622406639,58.42323651452283,99.50207468879668,99.1701244813278,29.460580912863072,67.55186721991701,94.81327800829874,Deep Technical Build
6a75c38c-2124-83e9-b71e-5898519a12c0,Scraper.py Generation Request,528,212,316,0.6708860759493671,5483.348533283333,5,5.777491583419478,191.8490566037736,27.0,6676,23.59433962264151,5002,11,Friday,August,2026,4,416,troubleshoot,55,98.34024896265561,49.37759336099585,52.531120331950206,99.25311203319502,98.7551867219917,12.448132780082988,97.59336099585062,99.1701244813278,Deep Technical Build
6a797250-8634-83ee-91c1-751638889fad,Reference Sheet Creation,4,1,3,0.3333333333333333,0.2080839,1,1153.380919907787,48.0,48.0,48,8.0,8,6,Monday,August,2026,6,0,build,1,28.077455048409405,60.477178423236516,21.70124481327801,12.572614107883817,20.95435684647303,85.89211618257261,27.468879668049794,16.80497925311203,Builder
6a7ac8c8-8f1c-83ee-803a-5169fd78be8c,Product Marketing Analysis,49,24,25,0.96,286.14923598333337,1,10.274359076643623,21.83333333333333,10.5,105,3.375,81,7,Tuesday,August,2026,9,1,learn,2,72.82157676348548,26.45228215767635,60.16597510373444,31.74273858921162,52.9045643153527,18.25726141078838,69.5435684647303,88.27800829875518,Learner
6a7b0ee8-2acc-83e9-8ada-2171a01cb1e8,New Task Assistance,126,61,65,0.9384615384615383,1095.8684541166667,2,6.898638218483803,56.52459016393443,26.0,570,9.688524590163937,591,12,Tuesday,August,2026,5,6,learn,4,93.22268326417704,39.73029045643153,80.74688796680499,47.676348547717836,79.46058091286307,14.107883817427386,92.19917012448133,95.4356846473029,Deep Technical Build
6a7b2f99-9858-83ee-9be2-789c0f92b01b,LinkedIn Profile Review,108,45,63,0.7142857142857143,74.06628860000001,1,87.48919545565025,18.91111111111111,4.0,195,3.2222222222222223,145,14,Tuesday,August,2026,15,3,learn,1,70.6777316735823,35.26970954356847,60.58091286307054,42.32365145228216,70.53941908713693,54.356846473029044,62.074688796680505,93.7759336099585,Deep Technical Build
6a7b4e77-8e18-83e8-b75a-be607822980e,Palm Reading Guide Design,7,4,3,1.3333333333333333,4.44115,1,94.57010008668928,91.0,13.5,337,17.0,68,16,Tuesday,August,2026,16,1,build,3,40.73305670816044,76.45228215767635,41.07883817427386,31.74273858921162,52.9045643153527,56.016597510373444,41.16182572614108,41.49377593360996,Builder
6a7c0fcf-97d0-83ee-ab26-3d0b2ce88746,Personal Branding Strategy,640,275,365,0.7534246575342466,1835.23754905,2,20.923721847276685,281.67636363636365,35.0,2580,42.64727272727273,11728,6,Wednesday,August,2026,12,129,build,210,95.29737206085754,98.34024896265561,55.26970954356847,58.008298755186715,96.6804979253112,23.236514522821576,93.19502074688796,99.5850622406639,Deep Technical Build
6a7c4b2b-0f70-83e8-b073-7626cb531293,GitHub Next Steps,49,14,35,0.4,19.482144666666667,1,150.90741036484792,257.5,0.0,3496,25.642857142857142,359,10,Wednesday,August,2026,10,16,planning,4,64.24619640387276,43.983402489626556,51.70124481327801,52.780082987551864,87.96680497925311,65.56016597510373,54.107883817427386,83.50622406639005,Planner
6a7d57b7-43e4-83ee-afff-168ebc855e75,Polished PDF Creation,17,3,14,0.2142857142857142,6.249269716666666,1,163.21907138680257,77.0,12.0,219,14.333333333333334,43,5,Thursday,August,2026,5,0,build,1,52.213001383125864,60.477178423236516,37.427385892116185,12.572614107883817,20.95435684647303,66.80497925311202,44.89626556016597,51.244813278008294,Builder
6a7d5ad6-95f4-83e8-977d-3db3e401330d,Clean Structured PDF,5,1,4,0.25,2.2168232333333333,1,135.32878737873207,64.0,64.0,64,11.0,11,5,Thursday,August,2026,5,0,build,2,34.99308437067773,60.477178423236516,28.63070539419087,12.572614107883817,20.95435684647303,62.24066390041494,36.43153526970954,19.70954356846473,Builder
6a7d6117-111c-83ee-b417-88c2986b7667,Graph format request,63,23,40,0.575,74.95482498333334,1,50.430375907628445,189.17391304347825,13.0,1021,25.08695652173913,577,6,Thursday,August,2026,6,0,build,8,69.432918395574,60.477178423236516,50.622406639004154,12.572614107883817,20.95435684647303,39.83402489626556,62.323651452282164,88.58921161825727,Builder
6a7d7562-6aa0-83e8-8280-989896426c88,Page Alignment Correction,42,7,35,0.2,33.12257686666667,1,76.08103711689274,60.285714285714285,34.0,133,11.0,77,7,Thursday,August,2026,8,1,build,1,65.14522821576763,76.45228215767635,37.0954356846473,31.74273858921162,52.9045643153527,48.54771784232365,56.84647302904564,73.96265560165975,Builder
6a7d88d6-6ca0-83ea-9c38-02677ccac7d2,UI Rendering Issue,7,2,5,0.4,2.1703776,1,193.5147137530354,21.0,21.0,24,4.5,9,9,Thursday,August,2026,9,0,troubleshoot,1,37.828492392807746,10.477178423236515,8.589211618257263,52.572614107883815,20.95435684647303,70.95435684647303,35.933609958506224,32.15767634854772,Problem Solver
6a7d91cf-79fc-83ea-9f2c-84e65258521c,Morning Study Reminder,205,25,180,0.1388888888888889,10318.565098716666,8,1.19202620541976,41.32,23.0,169,8.0,200,9,Thursday,August,2026,9,6,planning,9,98.47856154910096,39.73029045643153,33.23651452282158,47.676348547717836,79.46058091286307,7.053941908713693,99.00414937759335,93.56846473029046,Deep Technical Build
6a7d968b-12ec-83ea-b66f-9685c41ceb82,Notion usage assistance,174,73,101,0.7227722772277227,92.58964998333332,1,112.75558339273624,447.0958904109589,460.0,587,57.86301369863013,4224,10,Thursday,August,2026,10,22,build,3,72.3374827109267,95.02074688796681,56.18257261410789,54.024896265560166,90.04149377593362,60.16597510373444,63.56846473029046,96.36929460580913,Deep Technical Build
6a7dacd2-83bc-83ea-9ee3-cdc8d655bf66,Notion Workspace Integration,12,5,7,0.7142857142857143,1.6498411666666668,1,436.4056459172282,43.8,13.0,161,6.0,30,11,Thursday,August,2026,11,1,research,1,42.60027662517289,26.45228215767635,26.390041493775936,31.74273858921162,52.9045643153527,81.32780082987551,33.941908713692946,54.149377593360995,Researcher
6a7db5c9-bb9c-83e8-ab90-a55b7d8b6af1,Weekend Long Read,7,2,5,0.4,2881.9993833,2,0.1457321616492103,204.5,204.5,258,34.0,68,12,Thursday,August,2026,12,1,learn,1,75.44951590594745,26.45228215767635,85.72614107883817,31.74273858921162,52.9045643153527,3.319502074688797,93.94190871369294,32.15767634854772,Learner
6a7e9f59-9c9c-83e9-963f-04df84b6c31b,AI DATA ANALYST,1567,637,930,0.6849462365591398,7748.01384705,4,12.134722763279193,1701.100470957614,25.0,66395,129.86813186813183,82726,3,Friday,August,2026,6,2239,research,781,98.68603042876902,50.0,59.83402489626556,60.0,100.0,19.502074688796682,97.84232365145228,100.0,Deep Technical Build
6a800557-bf94-83ee-952d-faa1bd8d7ba4,AI Video Workflow,110,47,63,0.746031746031746,99.51764035,1,66.319900439641,58.12765957446808,12.0,661,9.829787234042554,462,6,Saturday,August,2026,7,5,create_content,5,72.06085753803596,38.17427385892116,40.49792531120332,45.809128630705395,76.34854771784232,44.398340248962654,64.31535269709545,94.1908713692946,Deep Technical Build
